Titration: 3
kd = 19.92 uM
percent bound at final point = 86.6

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.168402       0.145840
       0.499401       0.314120       0.296658
       0.749120       0.435118       0.455989
       0.998804       0.531967       0.532477
       1.498221       0.666188       0.669349
       1.997642       0.747191       0.750650
       2.996437       0.832487       0.835648
       3.995279       0.874519       0.866069
