Titration: 15
kd = 19.92 uM
percent bound at final point = 92.6

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.168402       0.151440
       0.499401       0.314120       0.310626
       0.749120       0.435118       0.451454
       0.998804       0.531967       0.439092
       1.498221       0.666188       0.639824
       1.997642       0.747191       0.763165
       2.996437       0.832487       0.840507
       3.995279       0.874519       0.926210
