Titration: 36
kd = 19.92 uM
percent bound at final point = 89.5

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.168402       0.142062
       0.499401       0.314120       0.277083
       0.749120       0.435118       0.432336
       0.998804       0.531967       0.521215
       1.498221       0.666188       0.669820
       1.997642       0.747191       0.748455
       2.996437       0.832487       0.834399
       3.995279       0.874519       0.895153
