Titration: 17
kd = 19.92 uM
percent bound at final point = 79.5

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.168402       0.079111
       0.499401       0.314120       0.489294
       0.749120       0.435118       0.477257
       0.998804       0.531967       0.593814
       1.498221       0.666188       0.695659
       1.997642       0.747191       0.822296
       2.996437       0.832487       0.714987
       3.995279       0.874519       0.795437
