Titration: 50
kd = 19.92 uM
percent bound at final point = 86.2

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.168402       0.127210
       0.499401       0.314120       0.361274
       0.749120       0.435118       0.413780
       0.998804       0.531967       0.546100
       1.498221       0.666188       0.673789
       1.997642       0.747191       0.753745
       2.996437       0.832487       0.826661
       3.995279       0.874519       0.861690
