Titration: 51
kd = 19.92 uM
percent bound at final point = 97.4

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.168402       0.102891
       0.499401       0.314120       0.524613
       0.749120       0.435118       0.441219
       0.998804       0.531967       0.645175
       1.498221       0.666188       0.667826
       1.997642       0.747191       0.771981
       2.996437       0.832487       0.562937
       3.995279       0.874519       0.973793
