Titration: 16
kd = 19.92 uM
percent bound at final point = 84.2

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.168402       0.210167
       0.499401       0.314120       0.318981
       0.749120       0.435118       0.457516
       0.998804       0.531967       0.492880
       1.498221       0.666188       0.660535
       1.997642       0.747191       0.776615
       2.996437       0.832487       0.847849
       3.995279       0.874519       0.841906
