Titration: 11
kd = 19.92 uM
percent bound at final point = 86.8

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.168402       0.184677
       0.499401       0.314120       0.261355
       0.749120       0.435118       0.442955
       0.998804       0.531967       0.512878
       1.498221       0.666188       0.685078
       1.997642       0.747191       0.756154
       2.996437       0.832487       0.840649
       3.995279       0.874519       0.868233
