Titration: 40
kd = 60.44 uM
percent bound at final point = 72.8

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.105712       0.183228
       0.499401       0.197435       0.177554
       0.749120       0.276481       0.219177
       0.998804       0.344335       0.365987
       1.498221       0.452548       0.522857
       1.997642       0.532933       0.475788
       2.996437       0.640689       0.622153
       3.995279       0.707590       0.728268
