Titration: 15
kd = 35.52 uM
percent bound at final point = 80.5

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.136521       0.131596
       0.499401       0.253909       0.269924
       0.749120       0.352834       0.392298
       0.998804       0.434984       0.381556
       1.498221       0.558361       0.555985
       1.997642       0.642405       0.663164
       2.996437       0.743688       0.730371
       3.995279       0.800074       0.804844
