Titration: 69
kd = 6.46 uM
percent bound at final point = 72.8

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.214200       0.107322
       0.499401       0.408692       0.393601
       0.749120       0.572223       0.499651
       0.998804       0.695076       0.559969
       1.498221       0.831380       0.922626
       1.997642       0.889769       1.137893
       2.996437       0.935847       1.025570
       3.995279       0.954408       0.727982
