Titration: 39
kd = 22.06 uM
percent bound at final point = 85.9

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.163060       0.157776
       0.499401       0.303827       0.284892
       0.749120       0.420911       0.409527
       0.998804       0.515237       0.513503
       1.498221       0.648013       0.665984
       1.997642       0.730074       0.742646
       2.996437       0.818680       0.813182
       3.995279       0.863283       0.858623
