Titration: 9
kd = 23.42 uM
percent bound at final point = 87.7

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.159881       0.277073
       0.499401       0.297749       0.187558
       0.749120       0.412558       0.394557
       0.998804       0.505400       0.543837
       1.498221       0.637241       0.673989
       1.997642       0.719818       0.697069
       2.996437       0.810272       0.782305
       3.995279       0.856378       0.877037
