Titration: 38
kd = 24.22 uM
percent bound at final point = 84.2

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.158050       0.143489
       0.499401       0.294261       0.263469
       0.749120       0.407774       0.411602
       0.998804       0.499767       0.490006
       1.498221       0.631043       0.653660
       1.997642       0.713880       0.723997
       2.996437       0.805360       0.808046
       3.995279       0.852322       0.841787
