Titration: 7
kd = 20.60 uM
percent bound at final point = 86.3

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.166673       0.153332
       0.499401       0.310778       0.277217
       0.749120       0.430496       0.424877
       0.998804       0.526524       0.534650
       1.498221       0.660296       0.674984
       1.997642       0.741668       0.751879
       2.996437       0.828062       0.828808
       3.995279       0.870932       0.862786
