Titration: 56
kd = 29.98 uM
percent bound at final point = 81.2

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.146214       0.128642
       0.499401       0.271946       0.242640
       0.749120       0.377316       0.377671
       0.998804       0.463879       0.446214
       1.498221       0.591092       0.632666
       1.997642       0.675000       0.672875
       2.996437       0.772384       0.780487
       3.995279       0.824688       0.811593
