Titration: 63
kd = 11.00 uM
percent bound at final point = 85.4

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.195739       0.138271
       0.499401       0.368834       0.362196
       0.749120       0.512468       0.506333
       0.998804       0.623364       0.580214
       1.498221       0.761806       0.765971
       1.997642       0.832907       0.916770
       2.996437       0.897217       0.938519
       3.995279       0.925446       0.853761
