Titration: 51
kd = 4.18 uM
percent bound at final point = 119.7

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.225227       0.126431
       0.499401       0.434272       0.644634
       0.749120       0.613447       0.542161
       0.998804       0.745921       0.792778
       1.498221       0.876675       0.820610
       1.997642       0.923686       0.948594
       2.996437       0.957140       0.691726
       3.995279       0.969894       1.196576
