Titration: 54
kd = 12.35 uM
percent bound at final point = 88.3

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.190964       0.181737
       0.499401       0.358975       0.302861
       0.749120       0.498229       0.473524
       0.998804       0.606467       0.620064
       1.498221       0.744645       0.794152
       1.997642       0.818111       0.798922
       2.996437       0.886586       0.927276
       3.995279       0.917285       0.883193
