Titration: 41
kd = 0.08 uM
percent bound at final point = 53.9

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.249135       0.523057
       0.499401       0.497694       1.738230
       0.749120       0.744072       1.097401
       0.998804       0.958450       0.804826
       1.498221       0.996473       0.772980
       1.997642       0.998200       1.304391
       2.996437       0.999072       0.574162
       3.995279       0.999364       0.539340
