Titration: 28
kd = 19.91 uM
percent bound at final point = 84.9

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.168418       0.150592
       0.499401       0.314151       0.297026
       0.749120       0.435161       0.470763
       0.998804       0.532017       0.566911
       1.498221       0.666243       0.643040
       1.997642       0.747242       0.680973
       2.996437       0.832527       0.906660
       3.995279       0.874552       0.848924
