Titration: 34
kd = 16.81 uM
percent bound at final point = 88.7

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.176898       0.148413
       0.499401       0.330720       0.336351
       0.749120       0.458213       0.461171
       0.998804       0.559181       0.551731
       1.498221       0.695338       0.697453
       1.997642       0.774128       0.785533
       2.996437       0.853634       0.852872
       3.995279       0.891478       0.887371
