Titration: 32
kd = 21.77 uM
percent bound at final point = 85.8

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.163765       0.165164
       0.499401       0.305180       0.286589
       0.749120       0.422774       0.411344
       0.998804       0.517430       0.515750
       1.498221       0.650407       0.670510
       1.997642       0.732342       0.735940
       2.996437       0.820525       0.822547
       3.995279       0.864792       0.857596
