Titration: 65
kd = 14.87 uM
percent bound at final point = 89.2

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.182718       0.150625
       0.499401       0.342282       0.382254
       0.749120       0.474464       0.442670
       0.998804       0.578357       0.572233
       1.498221       0.715549       0.715968
       1.997642       0.792409       0.818922
       2.996437       0.867572       0.866674
       3.995279       0.902487       0.891715
