Titration: 71
kd = 19.43 uM
percent bound at final point = 87.0

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.169685       0.147543
       0.499401       0.316608       0.318943
       0.749120       0.438563       0.434561
       0.998804       0.536024       0.530141
       1.498221       0.670568       0.677185
       1.997642       0.751279       0.761580
       2.996437       0.835742       0.838316
       3.995279       0.877150       0.869852
