Titration: 6
kd = 118.46 uM
percent bound at final point = 56.8

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.069999       0.177611
       0.499401       0.132365       0.117065
       0.749120       0.187967       0.150405
       0.998804       0.237597       0.154154
       1.498221       0.321800       0.429489
       1.997642       0.389875       0.367027
       2.996437       0.491686       0.476883
       3.995279       0.563104       0.568273
