Titration: 21
kd = 14.98 uM
percent bound at final point = 89.8

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.182357       0.155401
       0.499401       0.341558       0.384811
       0.749120       0.473443       0.460528
       0.998804       0.577151       0.565950
       1.498221       0.714286       0.711220
       1.997642       0.791277       0.800553
       2.996437       0.866718       0.868273
       3.995279       0.901817       0.897629
