Titration: 61
kd = 6.17 uM
percent bound at final point = 96.0

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.215539       0.090235
       0.499401       0.411714       0.552816
       0.749120       0.576946       0.604858
       0.998804       0.700825       0.650393
       1.498221       0.836692       0.819992
       1.997642       0.893885       0.884528
       2.996437       0.938501       0.946315
       3.995279       0.956357       0.959661
