Titration: 46
kd = 31.73 uM
percent bound at final point = 80.7

Presentation fit:
   ligand ratio    model point      exp point
       0.000000       0.000000       0.000000
       0.249703       0.142991       0.154972
       0.499401       0.265928       0.228168
       0.749120       0.369136       0.357502
       0.998804       0.454231       0.453425
       1.498221       0.580218       0.606067
       1.997642       0.664243       0.670003
       2.996437       0.763018       0.765789
       3.995279       0.816711       0.806978
